Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP,RRS,NSPIN
5/5/14,1:00,N,16.45,6.22,9.06,4.62
5/5/14,2:00,N,21.46,8.28,8.00,1.50
5/5/14,3:00,N,20.61,3.70,7.11,1.50
5/5/14,4:00,N,19.24,3.70,7.11,1.50
5/5/14,5:00,N,22.73,6.00,7.11,1.50
5/5/14,6:00,N,160.00,2.50,4.00,1.40
5/5/14,7:00,N,14.58,7.07,5.57,1.00
5/5/14,8:00,N,9.52,3.26,5.57,1.00
5/5/14,9:00,N,8.51,2.50,5.57,1.00
5/5/14,10:00,N,14.11,3.26,5.57,1.00
5/5/14,11:00,N,11.86,4.84,5.76,1.50
5/5/14,12:00,N,8.11,6.00,6.47,2.81
5/5/14,13:00,N,4.00,8.79,9.08,4.82
5/5/14,14:00,N,2.50,8.81,10.48,5.00
5/5/14,15:00,N,2.50,14.31,18.13,12.62
5/5/14,16:00,N,2.50,28.75,28.75,37.15
5/5/14,17:00,N,2.50,62.34,65.89,63.09
5/5/14,18:00,N,2.50,31.21,40.75,38.75
5/5/14,19:00,N,4.00,15.87,21.40,15.87
5/5/14,20:00,N,8.00,11.09,11.28,10.29
5/5/14,21:00,N,4.90,7.19,10.99,9.39
5/5/14,22:00,N,8.11,8.00,10.00,4.00
5/5/14,23:00,N,25.00,9.19,13.19,3.71
5/5/14,24:00:00,N,10.74,10.08,12.10,1.00
5/6/14,1:00,N,10.56,9.50,8.50,1.00
5/6/14,2:00,N,10.00,11.00,9.00,1.00
5/6/14,3:00,N,10.00,8.00,7.00,1.00
5/6/14,4:00,N,9.32,8.00,7.00,1.00
5/6/14,5:00,N,13.61,8.00,7.00,1.00
5/6/14,6:00,N,50.00,10.34,9.33,1.00
5/6/14,7:00,N,10.64,9.69,7.23,1.00
5/6/14,8:00,N,7.61,2.50,5.30,1.00
5/6/14,9:00,N,8.00,3.25,5.57,1.00
5/6/14,10:00,N,23.00,3.16,6.15,1.00
5/6/14,11:00,N,8.11,4.00,7.20,1.50
5/6/14,12:00,N,7.57,6.00,7.90,1.50
5/6/14,13:00,N,4.91,5.87,11.48,4.80
5/6/14,14:00,N,3.35,10.45,14.45,5.00
5/6/14,15:00,N,2.50,14.42,18.20,8.00
5/6/14,16:00,N,2.50,29.42,32.60,33.18
5/6/14,17:00,N,2.50,43.26,48.53,44.33
5/6/14,18:00,N,2.50,21.01,26.60,23.00
5/6/14,19:00,N,3.25,11.86,19.97,10.97
5/6/14,20:00,N,5.77,8.00,11.55,2.61
5/6/14,21:00,N,5.81,6.41,9.96,6.00
5/6/14,22:00,N,13.96,3.00,7.09,2.83
5/6/14,23:00,N,8.05,8.00,10.00,1.49
5/6/14,24:00:00,N,8.04,10.00,10.00,1.00
5/7/14,1:00,N,13.65,11.00,9.93,1.50
5/7/14,2:00,N,12.91,13.78,11.78,1.50
5/7/14,3:00,N,11.68,8.28,7.19,1.50
5/7/14,4:00,N,10.00,7.35,6.00,1.50
5/7/14,5:00,N,14.11,7.53,6.53,1.50
5/7/14,6:00,N,59.78,11.00,9.00,2.61
5/7/14,7:00,N,16.41,15.30,13.30,1.29
5/7/14,8:00,N,11.76,4.00,7.00,1.50
5/7/14,9:00,N,8.11,3.28,5.47,1.00
5/7/14,10:00,N,14.11,4.00,5.50,1.00
5/7/14,11:00,N,8.19,5.28,5.82,1.50
5/7/14,12:00,N,8.11,8.00,8.77,1.50
5/7/14,13:00,N,3.35,6.00,10.00,2.93
5/7/14,14:00,N,3.44,8.00,10.73,5.72
5/7/14,15:00,N,3.87,12.20,16.20,9.70
5/7/14,16:00,N,4.90,29.70,32.35,28.20
5/7/14,17:00,N,2.11,43.63,47.09,42.89
5/7/14,18:00,N,5.62,20.78,27.44,20.72
5/7/14,19:00,N,8.11,12.50,16.50,10.90
5/7/14,20:00,N,8.11,7.30,9.68,5.55
5/7/14,21:00,N,4.90,8.00,11.39,5.50
5/7/14,22:00,N,8.11,4.51,5.96,1.50
5/7/14,23:00,N,15.00,15.89,12.41,1.77
5/7/14,24:00:00,N,14.11,50.00,13.25,1.00
5/8/14,1:00,N,8.00,10.20,9.20,1.00
5/8/14,2:00,N,5.99,6.50,5.50,1.00
5/8/14,3:00,N,5.99,4.65,5.50,1.00
5/8/14,4:00,N,5.99,2.32,5.50,1.00
5/8/14,5:00,N,8.00,5.50,5.50,1.00
5/8/14,6:00,N,41.95,17.28,15.28,1.50
5/8/14,7:00,N,9.21,12.78,10.78,1.00
5/8/14,8:00,N,4.40,5.00,5.62,1.00
5/8/14,9:00,N,5.06,5.00,5.47,1.00
5/8/14,10:00,N,11.88,5.00,6.09,1.00
5/8/14,11:00,N,8.11,6.00,9.05,1.50
5/8/14,12:00,N,5.17,7.07,10.03,2.61
5/8/14,13:00,N,2.11,6.54,10.00,5.00
5/8/14,14:00,N,2.11,6.54,10.00,5.00
5/8/14,15:00,N,2.11,5.78,10.00,8.00
5/8/14,16:00,N,14.11,22.28,22.28,22.28
5/8/14,17:00,N,8.11,21.46,21.46,20.06
5/8/14,18:00,N,4.90,9.79,19.60,14.40
5/8/14,19:00,N,4.97,7.20,10.66,7.20
5/8/14,20:00,N,2.11,9.86,11.86,9.26
5/8/14,21:00,N,3.63,16.70,20.10,10.00
5/8/14,22:00,N,8.00,6.80,9.02,3.57
5/8/14,23:00,N,5.72,8.05,8.05,3.85
5/8/14,24:00:00,N,7.26,11.95,10.95,1.00
5/9/14,1:00,N,9.29,9.01,9.01,1.50
5/9/14,2:00,N,7.79,6.99,6.51,1.00
5/9/14,3:00,N,8.00,3.78,5.49,1.00
5/9/14,4:00,N,8.00,2.09,5.46,1.00
5/9/14,5:00,N,8.01,5.59,6.51,1.00
5/9/14,6:00,N,45.00,10.00,8.98,1.00
5/9/14,7:00,N,15.57,17.65,15.01,1.05
5/9/14,8:00,N,8.00,5.82,5.82,1.00
5/9/14,9:00,N,4.11,6.51,9.01,1.50
5/9/14,10:00,N,14.11,7.35,11.35,2.61
5/9/14,11:00,N,4.22,7.16,10.65,2.61
5/9/14,12:00,N,3.04,9.12,15.01,4.62
5/9/14,13:00,N,2.50,9.64,15.48,5.00
5/9/14,14:00,N,1.55,11.77,15.01,9.52
5/9/14,15:00,N,2.11,15.12,22.99,8.00
5/9/14,16:00,N,2.11,36.81,40.81,16.61
5/9/14,17:00,N,1.10,51.83,55.83,49.03
5/9/14,18:00,N,2.11,25.33,36.47,29.47
5/9/14,19:00,N,2.50,11.62,22.25,16.65
5/9/14,20:00,N,2.50,12.32,15.87,8.57
5/9/14,21:00,N,2.50,12.96,16.23,10.00
5/9/14,22:00,N,8.00,9.01,11.31,4.62
5/9/14,23:00,N,4.11,8.36,8.36,4.62
5/9/14,24:00:00,N,5.95,13.38,9.31,4.62
5/10/14,1:00,N,9.50,8.47,8.30,1.00
5/10/14,2:00,N,10.00,10.46,8.88,1.00
5/10/14,3:00,N,11.93,7.00,7.11,1.00
5/10/14,4:00,N,10.00,6.83,6.83,1.00
5/10/14,5:00,N,13.85,7.61,6.61,1.00
5/10/14,6:00,N,34.00,5.00,4.88,1.00
5/10/14,7:00,N,19.12,18.27,12.27,1.00
5/10/14,8:00,N,12.07,5.00,6.37,1.00
5/10/14,9:00,N,8.06,5.00,9.71,1.00
5/10/14,10:00,N,11.23,5.00,8.00,1.50
5/10/14,11:00,N,7.00,6.00,7.20,2.25
5/10/14,12:00,N,5.17,6.10,9.37,4.00
5/10/14,13:00,N,2.99,7.57,12.00,4.22
5/10/14,14:00,N,2.61,10.03,14.16,1.67
5/10/14,15:00,N,2.50,14.81,20.00,12.22
5/10/14,16:00,N,2.50,21.32,34.32,21.32
5/10/14,17:00,N,2.11,28.30,46.68,30.20
5/10/14,18:00,N,2.50,13.18,28.67,13.69
5/10/14,19:00,N,2.50,8.11,20.00,4.73
5/10/14,20:00,N,3.54,10.90,15.33,7.00
5/10/14,21:00,N,4.00,8.11,12.54,6.91
5/10/14,22:00,N,8.11,6.28,10.97,4.00
5/10/14,23:00,N,8.61,12.47,10.00,4.22
5/10/14,24:00:00,N,8.00,11.80,10.80,3.21
5/11/14,1:00,N,10.00,13.52,9.55,1.44
5/11/14,2:00,N,10.00,9.11,7.11,1.00
5/11/14,3:00,N,10.00,6.95,5.83,1.00
5/11/14,4:00,N,10.00,6.88,5.42,1.00
5/11/14,5:00,N,12.34,8.11,6.11,1.00
5/11/14,6:00,N,53.75,7.00,5.00,1.50
5/11/14,7:00,N,22.95,26.86,8.93,4.42
5/11/14,8:00,N,15.19,5.99,5.63,1.50
5/11/14,9:00,N,10.00,4.00,7.21,1.00
5/11/14,10:00,N,25.49,4.96,8.36,1.50
5/11/14,11:00,N,11.80,8.00,10.00,1.50
5/11/14,12:00,N,5.07,6.00,7.39,1.50
5/11/14,13:00,N,4.72,6.48,6.85,1.50
5/11/14,14:00,N,6.22,7.39,7.39,1.50
5/11/14,15:00,N,2.63,10.00,14.22,8.00
5/11/14,16:00,N,2.60,21.37,25.37,16.37
5/11/14,17:00,N,2.60,29.71,35.48,26.48
5/11/14,18:00,N,2.60,14.42,26.84,14.42
5/11/14,19:00,N,2.61,11.80,21.97,8.23
5/11/14,20:00,N,2.91,15.43,17.43,1.50
5/11/14,21:00,N,2.61,17.15,20.54,1.50
5/11/14,22:00,N,8.00,9.68,12.76,1.50
5/11/14,23:00,N,8.11,10.60,10.00,4.42
5/11/14,24:00:00,N,8.11,11.00,10.00,1.16
5/12/14,1:00,N,10.00,8.20,8.04,1.00
5/12/14,2:00,N,12.17,9.50,7.50,1.00
5/12/14,3:00,N,10.00,7.45,7.11,1.00
5/12/14,4:00,N,10.00,7.11,7.11,1.00
5/12/14,5:00,N,10.00,11.00,10.00,2.17
5/12/14,6:00,N,85.00,10.20,8.20,2.61
5/12/14,7:00,N,16.06,18.63,16.63,1.50
5/12/14,8:00,N,6.46,6.40,6.46,1.63
5/12/14,9:00,N,6.45,5.00,5.47,1.50
5/12/14,10:00,N,14.11,6.27,8.78,2.25
5/12/14,11:00,N,7.00,6.61,7.73,2.61
5/12/14,12:00,N,5.00,11.34,13.33,4.00
5/12/14,13:00,N,2.50,14.50,17.25,12.25
5/12/14,14:00,N,2.61,15.90,15.90,10.90
5/12/14,15:00,N,2.50,19.30,20.00,11.00
5/12/14,16:00,N,2.50,34.19,34.42,20.69
5/12/14,17:00,N,2.50,30.96,34.42,24.77
5/12/14,18:00,N,2.61,14.86,20.86,4.20
5/12/14,19:00,N,3.11,8.47,10.19,6.47
5/12/14,20:00,N,6.58,7.36,7.36,2.61
5/12/14,21:00,N,8.00,7.52,7.52,2.61
5/12/14,22:00,N,8.00,4.86,5.47,2.61
5/12/14,23:00,N,9.11,9.00,8.00,2.57
5/12/14,24:00:00,N,9.73,9.89,9.89,1.50
5/13/14,1:00,N,10.08,13.00,12.67,1.00
5/13/14,2:00,N,12.81,16.00,14.00,1.00
5/13/14,3:00,N,14.61,11.84,10.84,1.00
5/13/14,4:00,N,11.66,11.65,10.65,1.00
5/13/14,5:00,N,14.65,12.72,11.72,1.50
5/13/14,6:00,N,85.00,7.00,7.00,1.50
5/13/14,7:00,N,10.00,20.13,18.24,1.50
5/13/14,8:00,N,3.27,5.00,6.23,1.49
5/13/14,9:00,N,4.16,5.00,6.69,1.50
5/13/14,10:00,N,15.50,5.00,11.70,2.25
5/13/14,11:00,N,11.46,8.05,15.20,2.25
5/13/14,12:00,N,4.00,6.61,10.30,2.61
5/13/14,13:00,N,3.04,5.00,5.68,1.68
5/13/14,14:00,N,4.41,5.00,5.30,2.61
5/13/14,15:00,N,3.20,5.04,7.20,1.50
5/13/14,16:00,N,3.30,5.29,6.56,2.61
5/13/14,17:00,N,2.60,6.03,9.67,2.61
5/13/14,18:00,N,5.65,5.00,7.25,2.61
5/13/14,19:00,N,8.11,5.00,6.73,1.73
5/13/14,20:00,N,5.65,5.00,5.57,1.50
5/13/14,21:00,N,3.11,11.23,15.23,2.61
5/13/14,22:00,N,8.00,7.02,10.42,1.87
5/13/14,23:00,N,8.61,10.93,12.80,1.00
5/13/14,24:00:00,N,9.54,10.71,9.70,1.50
5/14/14,1:00,N,16.87,11.33,11.00,1.50
5/14/14,2:00,N,11.51,3.57,7.11,1.50
5/14/14,3:00,N,12.00,3.00,10.92,1.50
5/14/14,4:00,N,10.00,3.00,8.83,1.50
5/14/14,5:00,N,12.00,3.57,11.00,1.50
5/14/14,6:00,N,45.00,4.93,5.93,1.50
5/14/14,7:00,N,8.00,18.91,18.84,5.84
5/14/14,8:00,N,4.92,8.77,13.00,1.50
5/14/14,9:00,N,7.00,5.00,11.00,1.50
5/14/14,10:00,N,22.00,5.00,14.93,2.61
5/14/14,11:00,N,7.91,6.47,14.35,2.61
5/14/14,12:00,N,7.00,6.00,7.20,4.00
5/14/14,13:00,N,5.04,5.00,7.99,4.50
5/14/14,14:00,N,5.75,5.00,6.69,4.50
5/14/14,15:00,N,6.64,3.00,5.47,4.50
5/14/14,16:00,N,8.46,5.00,5.49,4.50
5/14/14,17:00,N,8.11,4.67,5.47,6.00
5/14/14,18:00,N,8.88,4.09,5.47,5.74
5/14/14,19:00,N,9.37,3.71,5.47,3.46
5/14/14,20:00,N,4.91,6.00,7.20,4.02
5/14/14,21:00,N,3.11,12.09,14.53,10.00
5/14/14,22:00,N,8.00,6.21,8.53,4.00
5/14/14,23:00,N,40.00,11.50,13.50,2.68
5/14/14,24:00:00,N,9.59,7.96,9.96,1.50
5/15/14,1:00,N,11.42,6.00,10.00,1.50
5/15/14,2:00,N,11.69,7.70,11.26,1.50
5/15/14,3:00,N,11.00,3.48,8.48,1.00
5/15/14,4:00,N,10.87,3.00,7.55,1.00
5/15/14,5:00,N,12.00,3.75,8.13,1.00
5/15/14,6:00,N,45.00,5.00,6.00,1.00
5/15/14,7:00,N,10.00,14.51,13.75,1.50
5/15/14,8:00,N,5.64,5.00,6.07,1.16
5/15/14,9:00,N,4.82,5.00,6.70,1.00
5/15/14,10:00,N,7.51,5.00,7.00,1.06
5/15/14,11:00,N,6.27,5.00,8.65,1.02
5/15/14,12:00,N,5.65,5.00,6.98,2.61
5/15/14,13:00,N,4.95,5.00,5.16,2.61
5/15/14,14:00,N,5.36,5.00,6.09,4.20
5/15/14,15:00,N,3.87,5.36,6.97,4.20
5/15/14,16:00,N,3.00,6.93,8.10,5.13
5/15/14,17:00,N,2.60,8.88,12.53,6.88
5/15/14,18:00,N,3.00,7.84,11.49,6.00
5/15/14,19:00,N,3.11,6.00,9.05,3.08
5/15/14,20:00,N,3.41,6.71,7.48,2.61
5/15/14,21:00,N,3.94,9.34,12.34,2.61
5/15/14,22:00,N,6.88,5.00,5.80,3.80
5/15/14,23:00,N,25.00,5.00,7.00,2.61
5/15/14,24:00:00,N,10.59,6.08,8.08,2.61
5/16/14,1:00,N,12.00,8.00,8.00,1.50
5/16/14,2:00,N,9.11,3.75,4.00,1.50
5/16/14,3:00,N,9.11,3.00,4.00,1.50
5/16/14,4:00,N,8.11,3.00,4.00,1.50
5/16/14,5:00,N,10.00,3.40,4.00,1.50
5/16/14,6:00,N,45.00,5.00,5.00,1.50
5/16/14,7:00,N,10.00,10.79,9.79,1.50
5/16/14,8:00,N,8.11,3.77,5.10,1.50
5/16/14,9:00,N,5.65,3.00,5.10,1.50
5/16/14,10:00,N,9.01,3.00,5.57,2.10
5/16/14,11:00,N,6.74,3.90,5.57,2.25
5/16/14,12:00,N,5.50,4.72,6.13,3.72
5/16/14,13:00,N,5.04,4.04,5.73,3.04
5/16/14,14:00,N,5.65,3.92,5.57,4.20
5/16/14,15:00,N,3.00,4.46,5.79,5.03
5/16/14,16:00,N,2.75,7.94,11.49,11.59
5/16/14,17:00,N,2.50,12.96,17.96,15.62
5/16/14,18:00,N,2.50,10.60,15.39,15.39
5/16/14,19:00,N,3.02,5.00,8.40,7.81
5/16/14,20:00,N,3.89,6.21,7.73,4.71
5/16/14,21:00,N,3.25,6.80,8.08,5.60
5/16/14,22:00,N,6.08,5.00,10.00,3.80
5/16/14,23:00,N,9.85,5.46,9.28,4.00
5/16/14,24:00:00,N,13.69,13.17,12.17,4.00
5/17/14,1:00,N,13.42,4.00,6.46,1.50
5/17/14,2:00,N,14.25,9.00,8.00,1.50
5/17/14,3:00,N,18.20,7.00,7.11,1.50
5/17/14,4:00,N,16.06,7.00,7.11,1.50
5/17/14,5:00,N,21.62,8.61,7.61,1.00
5/17/14,6:00,N,85.00,8.11,7.11,2.10
5/17/14,7:00,N,47.61,50.00,12.39,1.62
5/17/14,8:00,N,12.26,4.00,7.24,1.73
5/17/14,9:00,N,8.29,3.00,6.50,1.00
5/17/14,10:00,N,51.97,3.00,6.00,1.50
5/17/14,11:00,N,17.40,5.26,8.76,1.50
5/17/14,12:00,N,9.11,5.41,8.91,4.00
5/17/14,13:00,N,6.11,4.00,6.18,2.80
5/17/14,14:00,N,5.22,5.00,5.82,4.20
5/17/14,15:00,N,2.99,5.00,8.50,4.50
5/17/14,16:00,N,2.75,15.61,19.61,14.11
5/17/14,17:00,N,2.61,21.90,27.90,19.50
5/17/14,18:00,N,2.75,16.02,24.02,14.82
5/17/14,19:00,N,3.00,7.80,11.36,6.60
5/17/14,20:00,N,5.12,6.00,7.15,2.60
5/17/14,21:00,N,5.12,5.42,6.37,4.17
5/17/14,22:00,N,8.00,4.00,6.00,1.50
5/17/14,23:00,N,40.00,12.17,12.30,4.82
5/17/14,24:00:00,N,23.00,9.55,11.55,1.50
5/18/14,1:00,N,38.00,5.96,9.96,1.00
5/18/14,2:00,N,14.61,4.41,8.02,1.00
5/18/14,3:00,N,16.63,3.25,7.11,1.00
5/18/14,4:00,N,13.93,3.25,6.00,1.00
5/18/14,5:00,N,17.50,3.25,6.11,1.00
5/18/14,6:00,N,43.10,4.00,5.00,1.00
5/18/14,7:00,N,27.48,6.06,5.06,1.00
5/18/14,8:00,N,13.64,2.11,4.00,1.00
5/18/14,9:00,N,9.50,3.25,6.00,1.00
5/18/14,10:00,N,22.00,2.59,6.00,1.50
5/18/14,11:00,N,22.00,5.00,8.99,1.50
5/18/14,12:00,N,9.11,5.00,8.30,1.50
5/18/14,13:00,N,5.65,4.01,8.00,1.00
5/18/14,14:00,N,5.65,5.71,8.80,1.20
5/18/14,15:00,N,5.65,5.00,8.00,4.20
5/18/14,16:00,N,5.65,10.15,13.37,8.65
5/18/14,17:00,N,4.49,13.53,17.36,11.53
5/18/14,18:00,N,5.75,9.48,13.37,7.68
5/18/14,19:00,N,5.75,6.00,9.67,4.50
5/18/14,20:00,N,8.11,6.00,8.00,4.20
5/18/14,21:00,N,8.11,5.00,7.22,3.75
5/18/14,22:00,N,23.00,6.00,8.00,2.88
5/18/14,23:00,N,40.00,10.33,12.33,4.82
5/18/14,24:00:00,N,100.00,9.08,11.08,1.50
5/19/14,1:00,N,17.04,3.25,7.11,1.50
5/19/14,2:00,N,16.74,7.00,10.00,1.00
5/19/14,3:00,N,18.72,4.00,10.00,1.00
5/19/14,4:00,N,18.18,3.40,9.20,1.00
5/19/14,5:00,N,17.88,3.69,9.63,1.00
5/19/14,6:00,N,72.00,3.00,4.00,1.00
5/19/14,7:00,N,17.07,13.07,12.07,1.00
5/19/14,8:00,N,10.14,3.00,5.40,1.00
5/19/14,9:00,N,7.67,3.25,4.25,1.00
5/19/14,10:00,N,9.28,2.95,4.00,1.50
5/19/14,11:00,N,5.88,3.51,5.00,2.61
5/19/14,12:00,N,7.12,4.00,4.25,1.50
5/19/14,13:00,N,4.69,4.00,4.19,1.58
5/19/14,14:00,N,3.02,5.00,6.58,4.20
5/19/14,15:00,N,3.00,7.42,10.42,6.62
5/19/14,16:00,N,3.00,18.55,21.55,17.55
5/19/14,17:00,N,2.85,34.85,38.65,33.25
5/19/14,18:00,N,3.00,14.85,18.68,13.25
5/19/14,19:00,N,3.25,6.85,10.65,5.65
5/19/14,20:00,N,5.61,6.00,7.42,4.50
5/19/14,21:00,N,3.00,5.00,8.00,3.75
5/19/14,22:00,N,8.63,5.00,7.89,1.50
5/19/14,23:00,N,8.00,6.85,8.85,3.32
5/19/14,24:00:00,N,8.61,10.51,9.88,3.74
5/20/14,1:00,N,10.00,9.19,8.19,1.00
5/20/14,2:00,N,12.56,8.11,7.11,1.00
5/20/14,3:00,N,15.11,4.37,6.00,1.00
5/20/14,4:00,N,11.98,4.02,4.23,1.00
5/20/14,5:00,N,15.16,7.00,6.00,1.00
5/20/14,6:00,N,40.00,5.00,6.00,1.50
5/20/14,7:00,N,16.45,15.24,13.95,1.50
5/20/14,8:00,N,7.87,3.00,5.12,1.50
5/20/14,9:00,N,5.85,3.00,5.12,1.78
5/20/14,10:00,N,14.11,3.00,5.12,2.25
5/20/14,11:00,N,8.55,7.70,8.70,2.25
5/20/14,12:00,N,6.35,4.00,5.61,2.61
5/20/14,13:00,N,4.00,4.76,7.93,3.76
5/20/14,14:00,N,3.11,8.21,10.11,7.41
5/20/14,15:00,N,3.00,14.48,14.48,13.68
5/20/14,16:00,N,3.11,33.37,32.38,33.37
5/20/14,17:00,N,2.61,46.60,50.00,45.00
5/20/14,18:00,N,3.11,16.56,20.66,20.66
5/20/14,19:00,N,5.65,10.23,14.33,9.92
5/20/14,20:00,N,5.65,8.12,8.88,3.80
5/20/14,21:00,N,4.42,8.11,8.65,6.11
5/20/14,22:00,N,8.00,5.40,7.41,1.89
5/20/14,23:00,N,8.61,12.00,14.00,1.50
5/20/14,24:00:00,N,8.61,9.81,9.81,2.61
5/21/14,1:00,N,9.49,8.95,8.00,1.00
5/21/14,2:00,N,7.00,6.53,5.53,1.00
5/21/14,3:00,N,7.00,3.86,4.00,1.00
5/21/14,4:00,N,7.00,3.68,4.00,1.00
5/21/14,5:00,N,8.00,5.00,4.00,1.00
5/21/14,6:00,N,35.55,13.00,7.12,1.00
5/21/14,7:00,N,17.14,16.88,14.60,1.00
5/21/14,8:00,N,8.61,7.10,8.10,1.00
5/21/14,9:00,N,7.49,7.04,8.04,1.00
5/21/14,10:00,N,17.41,4.49,5.17,3.59
5/21/14,11:00,N,8.11,6.65,6.65,2.56
5/21/14,12:00,N,5.13,6.35,6.64,4.00
5/21/14,13:00,N,4.00,5.01,6.62,4.01
5/21/14,14:00,N,2.61,10.02,12.00,8.52
5/21/14,15:00,N,2.54,16.16,20.03,14.56
5/21/14,16:00,N,2.76,32.04,34.04,15.00
5/21/14,17:00,N,1.00,44.59,48.69,18.04
5/21/14,18:00,N,2.61,16.47,20.57,14.87
5/21/14,19:00,N,3.00,11.66,14.92,10.46
5/21/14,20:00,N,3.93,6.32,6.94,4.18
5/21/14,21:00,N,2.61,6.23,6.71,4.98
5/21/14,22:00,N,7.06,4.00,4.27,2.08
5/21/14,23:00,N,8.00,8.81,7.81,1.78
5/21/14,24:00:00,N,5.97,6.46,5.46,2.02
5/22/14,1:00,N,9.60,11.56,8.53,1.00
5/22/14,2:00,N,7.00,5.90,4.00,1.00
5/22/14,3:00,N,7.00,3.25,3.25,1.00
5/22/14,4:00,N,5.93,3.25,3.25,1.00
5/22/14,5:00,N,8.00,5.00,4.00,1.00
5/22/14,6:00,N,14.61,4.05,4.48,1.25
5/22/14,7:00,N,14.11,13.49,11.93,1.00
5/22/14,8:00,N,8.11,3.25,4.25,1.00
5/22/14,9:00,N,7.00,3.00,5.05,1.00
5/22/14,10:00,N,16.78,3.25,4.25,2.50
5/22/14,11:00,N,7.32,4.54,5.54,1.23
5/22/14,12:00,N,4.42,4.00,6.35,2.80
5/22/14,13:00,N,3.11,8.11,13.06,7.11
5/22/14,14:00,N,2.11,10.99,15.99,15.46
5/22/14,15:00,N,2.63,15.91,20.92,20.92
5/22/14,16:00,N,2.31,23.64,28.64,33.08
5/22/14,17:00,N,2.11,30.88,36.12,38.95
5/22/14,18:00,N,2.54,17.30,22.30,29.13
5/22/14,19:00,N,2.69,10.37,15.37,15.37
5/22/14,20:00,N,3.25,6.37,8.81,6.37
5/22/14,21:00,N,3.25,7.82,11.23,10.00
5/22/14,22:00,N,5.65,3.49,6.00,2.75
5/22/14,23:00,N,5.78,5.79,5.80,4.00
5/22/14,24:00:00,N,5.65,8.29,8.35,7.09
5/23/14,1:00,N,7.00,9.69,8.69,2.16
5/23/14,2:00,N,7.00,6.94,4.94,1.00
5/23/14,3:00,N,7.00,4.00,4.00,1.00
5/23/14,4:00,N,7.00,4.10,4.00,1.00
5/23/14,5:00,N,8.00,5.13,4.13,1.00
5/23/14,6:00,N,14.61,7.00,6.00,1.25
5/23/14,7:00,N,8.00,9.89,8.34,1.25
5/23/14,8:00,N,5.51,3.35,5.26,1.25
5/23/14,9:00,N,5.30,3.25,4.42,1.25
5/23/14,10:00,N,8.59,3.00,4.15,2.40
5/23/14,11:00,N,6.75,3.00,4.00,2.10
5/23/14,12:00,N,5.53,3.25,4.82,3.00
5/23/14,13:00,N,2.89,4.42,6.32,4.62
5/23/14,14:00,N,2.61,10.43,14.73,9.23
5/23/14,15:00,N,2.54,15.00,20.00,14.50
5/23/14,16:00,N,2.61,22.92,27.16,23.16
5/23/14,17:00,N,2.11,27.70,33.85,27.35
5/23/14,18:00,N,2.47,13.87,20.05,15.00
5/23/14,19:00,N,3.25,6.99,11.23,10.69
5/23/14,20:00,N,4.08,6.05,7.56,4.85
5/23/14,21:00,N,3.43,8.63,8.63,8.63
5/23/14,22:00,N,6.59,3.50,5.74,2.86
5/23/14,23:00,N,5.91,5.97,5.97,4.00
5/23/14,24:00:00,N,7.22,6.02,6.23,4.82
5/24/14,1:00,N,5.65,3.25,5.38,1.00
5/24/14,2:00,N,7.81,5.74,4.63,1.00
5/24/14,3:00,N,7.11,3.69,3.50,1.00
5/24/14,4:00,N,7.00,3.57,3.25,1.00
5/24/14,5:00,N,8.00,3.75,3.25,1.00
5/24/14,6:00,N,35.00,10.00,4.00,1.00
5/24/14,7:00,N,16.27,50.00,5.17,1.00
5/24/14,8:00,N,8.61,6.17,5.17,1.00
5/24/14,9:00,N,7.00,4.17,5.17,1.00
5/24/14,10:00,N,13.99,4.05,5.05,1.00
5/24/14,11:00,N,7.00,4.36,5.05,1.31
5/24/14,12:00,N,7.00,6.15,6.15,2.07
5/24/14,13:00,N,3.13,3.25,5.05,2.05
5/24/14,14:00,N,2.11,4.00,7.94,2.80
5/24/14,15:00,N,2.00,8.35,12.39,6.89
5/24/14,16:00,N,2.00,18.65,22.69,15.61
5/24/14,17:00,N,2.00,20.11,27.03,15.61
5/24/14,18:00,N,2.11,6.27,14.00,7.50
5/24/14,19:00,N,2.93,5.68,9.72,4.80
5/24/14,20:00,N,3.25,5.73,7.63,4.43
5/24/14,21:00,N,4.81,5.00,7.44,3.42
5/24/14,22:00,N,5.65,7.92,8.26,2.20
5/24/14,23:00,N,7.28,13.82,12.82,3.28
5/24/14,24:00:00,N,8.16,11.67,10.67,1.00
5/25/14,1:00,N,8.60,11.98,10.98,1.00
5/25/14,2:00,N,5.65,5.00,4.00,1.00
5/25/14,3:00,N,5.65,3.25,4.00,1.00
5/25/14,4:00,N,5.89,3.57,4.00,1.00
5/25/14,5:00,N,8.00,4.61,4.00,1.00
5/25/14,6:00,N,38.00,8.11,6.14,1.00
5/25/14,7:00,N,20.11,12.13,9.50,1.00
5/25/14,8:00,N,10.00,6.17,5.17,1.00
5/25/14,9:00,N,5.89,4.17,5.17,1.00
5/25/14,10:00,N,16.93,4.22,5.22,1.00
5/25/14,11:00,N,9.54,7.05,8.05,1.00
5/25/14,12:00,N,5.82,5.65,6.82,1.00
5/25/14,13:00,N,4.42,4.00,5.32,1.00
5/25/14,14:00,N,4.93,4.06,7.06,2.38
5/25/14,15:00,N,3.65,5.00,10.92,2.61
5/25/14,16:00,N,3.25,10.35,14.50,8.08
